SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
31.928,-92.644,31.93,-92.66,2017,31.928:-92.644,31.930:-92.660
41.81,-70.311,41.81,-70.3,2017,41.810:-70.311,41.810:-70.300
42.393,-73.229,42.41,-73.22,2017,42.393:-73.229,42.410:-73.220
41.38,-70.686,41.37,-70.7,2017,41.380:-70.686,41.370:-70.700
42.522,-72.624,42.53,-72.62,2017,42.522:-72.624,42.530:-72.620
42.447,-71.46,42.45,-71.46,2017,42.447:-71.460,42.450:-71.460
41.316,-70.143,41.33,-70.14,2017,41.316:-70.143,41.330:-70.140
41.981,-70.766,41.97,-70.78,2017,41.981:-70.766,41.970:-70.780
41.935,-71.178,41.93,-71.18,2017,41.935:-71.178,41.930:-71.180
41.614,-71.036,41.61,-71.02,2017,41.614:-71.036,41.610:-71.020
42.742,-71.022,42.73,-71.02,2017,42.742:-71.022,42.730:-71.020
42.577,-70.825,42.57,-70.82,2017,42.577:-70.825,42.570:-70.820
42.142,-72.538,42.13,-72.54,2017,42.142:-72.538,42.130:-72.540
42.297,-72.905,42.29,-72.9,2017,42.297:-72.905,42.290:-72.900
42.318,-72.631,42.33,-72.62,2017,42.318:-72.631,42.330:-72.620
42.225,-72.309,42.21,-72.3,2017,42.225:-72.309,42.210:-72.300
42.427,-71.707,42.41,-71.7,2017,42.427:-71.707,42.410:-71.700
42.499,-72.064,42.49,-72.06,2017,42.499:-72.064,42.490:-72.060
42.159,-71.871,42.17,-71.86,2017,42.159:-71.871,42.170:-71.860
42.218,-71.128,42.21,-71.14,2017,42.218:-71.128,42.210:-71.140
39.581,-78.69,39.57,-78.7,2017,39.581:-78.690,39.570:-78.700
38.973,-76.595,38.97,-76.58,2017,38.973:-76.595,38.970:-76.580
39.437,-76.584,39.45,-76.58,2017,39.437:-76.584,39.450:-76.580
38.538,-76.512,38.53,-76.5,2017,38.538:-76.512,38.530:-76.500
38.889,-75.861,38.89,-75.86,2017,38.889:-75.861,38.890:-75.860
39.535,-77.05,39.53,-77.06,2017,39.535:-77.050,39.530:-77.060
39.541,-76,39.53,-76.02,2017,39.541:-76.000,39.530:-76.020
38.439,-76.993,38.45,-76.98,2017,38.439:-76.993,38.450:-76.980
38.383,-76.069,38.37,-76.06,2017,38.383:-76.069,38.370:-76.060
39.47,-77.392,39.45,-77.38,2017,39.470:-77.392,39.450:-77.380
39.463,-79.208,39.45,-79.22,2017,39.463:-79.208,39.450:-79.220
39.236,-76.942,39.25,-76.94,2017,39.236:-76.942,39.250:-76.940
39.198,-76.054,39.21,-76.06,2017,39.198:-76.054,39.210:-76.060
39.144,-77.208,39.13,-77.22,2017,39.144:-77.208,39.130:-77.220
38.834,-76.876,38.85,-76.86,2017,38.834:-76.876,38.850:-76.860
39.035,-76.087,39.05,-76.1,2017,39.035:-76.087,39.050:-76.100
38.202,-76.537,38.21,-76.54,2017,38.202:-76.537,38.210:-76.540
38.092,-75.888,38.09,-75.9,2017,38.092:-75.888,38.090:-75.900
38.758,-76.179,38.77,-76.18,2017,38.758:-76.179,38.770:-76.180
39.521,-77.916,39.53,-77.9,2017,39.521:-77.916,39.530:-77.900
38.383,-75.632,38.37,-75.62,2017,38.383:-75.632,38.370:-75.620
38.223,-75.356,38.21,-75.34,2017,38.223:-75.356,38.210:-75.340
39.285,-76.62,39.29,-76.62,2017,39.285:-76.620,39.290:-76.620
39.551,-76.303,39.57,-76.3,2017,39.551:-76.303,39.570:-76.300
39.382,-76.197,39.37,-76.18,2017,39.382:-76.197,39.370:-76.180
43.819,-70.362,43.81,-70.38,2017,43.819:-70.362,43.810:-70.380
44.414,-69.752,44.41,-69.74,2017,44.414:-69.752,44.410:-69.740
44.479,-69.149,44.49,-69.14,2017,44.479:-69.149,44.490:-69.140
43.382,-70.606,43.37,-70.62,2017,43.382:-70.606,43.370:-70.620
44.032,-69.149,44.05,-69.14,2017,44.032:-69.149,44.050:-69.140
44.839,-69.71,44.85,-69.7,2017,44.839:-69.710,44.850:-69.700
44.062,-70.075,44.05,-70.06,2017,44.062:-70.075,44.050:-70.060
46.862,-68.37,46.85,-68.38,2017,46.862:-68.370,46.850:-68.380
46.02,-68.094,46.01,-68.1,2017,46.020:-68.094,46.010:-68.100
45.105,-70.376,45.09,-70.38,2017,45.105:-70.376,45.090:-70.380
44.487,-68.411,44.49,-68.42,2017,44.487:-68.411,44.490:-68.420
44.942,-68.9,44.93,-68.9,2017,44.942:-68.900,44.930:-68.900
44.29,-70.639,44.29,-70.62,2017,44.290:-70.639,44.290:-70.620
45.688,-68.452,45.69,-68.46,2017,45.688:-68.452,45.690:-68.460
45.301,-69.278,45.29,-69.26,2017,45.301:-69.278,45.290:-69.260
44.798,-67.484,44.81,-67.5,2017,44.798:-67.484,44.810:-67.500
45.199,-70.365,45.21,-70.38,2017,45.199:-70.365,45.210:-70.380
45.972,-69.569,45.97,-69.58,2017,45.972:-69.569,45.970:-69.580
46.921,-69.292,46.93,-69.3,2017,46.921:-69.292,46.930:-69.300
45.09,-67.959,45.09,-67.94,2017,45.090:-67.959,45.090:-67.940
44.684,-83.58,44.69,-83.58,2017,44.684:-83.580,44.690:-83.580
46.425,-86.49,46.41,-86.5,2017,46.425:-86.490,46.410:-86.500
42.594,-85.908,42.61,-85.9,2017,42.594:-85.908,42.610:-85.900
45.032,-83.541,45.05,-83.54,2017,45.032:-83.541,45.050:-83.540
45.01,-85.146,45.01,-85.14,2017,45.010:-85.146,45.010:-85.140
44.037,-83.797,44.05,-83.78,2017,44.037:-83.797,44.050:-83.780
46.693,-88.335,46.69,-88.34,2017,46.693:-88.335,46.690:-88.340
42.595,-85.309,42.61,-85.3,2017,42.595:-85.309,42.610:-85.300
43.738,-83.933,43.73,-83.94,2017,43.738:-83.933,43.730:-83.940
42.002,-86.524,42.01,-86.54,2017,42.002:-86.524,42.010:-86.540
41.916,-85.059,41.93,-85.06,2017,41.916:-85.059,41.930:-85.060
42.246,-85.005,42.25,-85.02,2017,42.246:-85.005,42.250:-85.020
41.915,-85.993,41.93,-85.98,2017,41.915:-85.993,41.930:-85.980
45.478,-85.289,45.49,-85.3,2017,45.478:-85.289,45.490:-85.300
45.494,-84.469,45.49,-84.46,2017,45.494:-84.469,45.490:-84.460
46.343,-84.356,46.33,-84.34,2017,46.343:-84.356,46.330:-84.340
43.989,-84.847,43.97,-84.86,2017,43.989:-84.847,43.970:-84.860
42.944,-84.601,42.93,-84.62,2017,42.944:-84.601,42.930:-84.620
44.683,-84.611,44.69,-84.62,2017,44.683:-84.611,44.690:-84.620
45.819,-86.914,45.81,-86.9,2017,45.819:-86.914,45.810:-86.900
45.985,-87.876,45.97,-87.86,2017,45.985:-87.876,45.970:-87.860
42.596,-84.838,42.61,-84.82,2017,42.596:-84.838,42.610:-84.820
45.53,-84.925,45.53,-84.94,2017,45.530:-84.925,45.530:-84.940
43.002,-83.693,43.01,-83.7,2017,43.002:-83.693,43.010:-83.700
43.988,-84.387,43.97,-84.38,2017,43.988:-84.387,43.970:-84.380
46.431,-89.705,46.45,-89.7,2017,46.431:-89.705,46.450:-89.700
44.752,-85.575,44.77,-85.58,2017,44.752:-85.575,44.770:-85.580
43.292,-84.607,43.29,-84.62,2017,43.292:-84.607,43.290:-84.620
41.885,-84.593,41.89,-84.58,2017,41.885:-84.593,41.890:-84.580
46.853,-88.609,46.85,-88.62,2017,46.853:-88.609,46.850:-88.620
43.868,-83.052,43.85,-83.06,2017,43.868:-83.052,43.850:-83.060
42.599,-84.372,42.61,-84.38,2017,42.599:-84.372,42.610:-84.380
42.945,-85.075,42.93,-85.06,2017,42.945:-85.075,42.930:-85.060
44.337,-83.601,44.33,-83.62,2017,44.337:-83.601,44.330:-83.620
46.17,-88.554,46.17,-88.54,2017,46.170:-88.554,46.170:-88.540
43.641,-84.847,43.65,-84.86,2017,43.641:-84.847,43.650:-84.860
42.248,-84.425,42.25,-84.42,2017,42.248:-84.425,42.250:-84.420
42.245,-85.53,42.25,-85.54,2017,42.245:-85.530,42.250:-85.540
44.685,-85.091,44.69,-85.1,2017,44.685:-85.091,44.690:-85.100
43.031,-85.55,43.05,-85.54,2017,43.031:-85.550,43.050:-85.540
43.104,-83.222,43.09,-83.22,2017,43.104:-83.222,43.090:-83.220
45.133,-85.842,45.13,-85.86,2017,45.133:-85.842,45.130:-85.860
41.895,-84.063,41.89,-84.06,2017,41.895:-84.063,41.890:-84.060
42.604,-83.912,42.61,-83.9,2017,42.604:-83.912,42.610:-83.900
46.5,-85.551,46.49,-85.54,2017,46.500:-85.551,46.490:-85.540
45.983,-84.99,45.97,-84.98,2017,45.983:-84.990,45.970:-84.980
42.672,-82.916,42.69,-82.9,2017,42.672:-82.916,42.690:-82.900
46.476,-87.617,46.49,-87.62,2017,46.476:-87.617,46.490:-87.620
43.997,-86.277,44.01,-86.26,2017,43.997:-86.277,44.010:-86.260
43.641,-85.324,43.65,-85.34,2017,43.641:-85.324,43.650:-85.340
45.54,-87.576,45.53,-87.58,2017,45.540:-87.576,45.530:-87.580
43.647,-84.388,43.65,-84.38,2017,43.647:-84.388,43.650:-84.380
44.337,-85.095,44.33,-85.1,2017,44.337:-85.095,44.330:-85.100
41.909,-83.472,41.89,-83.46,2017,41.909:-83.472,41.890:-83.460
43.294,-85.199,43.29,-85.18,2017,43.294:-85.199,43.290:-85.180
45.028,-84.126,45.01,-84.14,2017,45.028:-84.126,45.010:-84.140
43.295,-86.126,43.29,-86.14,2017,43.295:-86.126,43.290:-86.140
43.554,-85.801,43.57,-85.82,2017,43.554:-85.801,43.570:-85.820
42.66,-83.386,42.65,-83.38,2017,42.660:-83.386,42.650:-83.380
43.643,-86.29,43.65,-86.3,2017,43.643:-86.290,43.650:-86.300
44.335,-84.127,44.33,-84.14,2017,44.335:-84.127,44.330:-84.140
46.682,-89.376,46.69,-89.38,2017,46.682:-89.376,46.690:-89.380
43.989,-85.326,43.97,-85.34,2017,43.989:-85.326,43.970:-85.340
44.682,-84.129,44.69,-84.14,2017,44.682:-84.129,44.690:-84.140
45.028,-84.612,45.01,-84.62,2017,45.028:-84.612,45.010:-84.620
42.987,-86.027,42.97,-86.02,2017,42.987:-86.027,42.970:-86.020
45.412,-83.817,45.41,-83.82,2017,45.412:-83.817,45.410:-83.820
44.336,-84.611,44.33,-84.62,2017,44.336:-84.611,44.330:-84.620
43.349,-84.033,43.33,-84.02,2017,43.349:-84.033,43.330:-84.020
42.844,-82.707,42.85,-82.7,2017,42.844:-82.707,42.850:-82.700
41.915,-85.542,41.93,-85.54,2017,41.915:-85.542,41.930:-85.540
43.422,-82.812,43.41,-82.82,2017,43.422:-82.812,43.410:-82.820
46.131,-86.24,46.13,-86.22,2017,46.131:-86.240,46.130:-86.220
42.954,-84.145,42.97,-84.14,2017,42.954:-84.145,42.970:-84.140
43.475,-83.402,43.49,-83.42,2017,43.475:-83.402,43.490:-83.420
42.245,-86.064,42.25,-86.06,2017,42.245:-86.064,42.250:-86.060
42.253,-83.837,42.25,-83.82,2017,42.253:-83.837,42.250:-83.820
42.24,-83.211,42.25,-83.22,2017,42.240:-83.211,42.250:-83.220
44.164,-85.688,44.17,-85.7,2017,44.164:-85.688,44.170:-85.700
47.34,-88.049,47.33,-88.06,2017,47.340:-88.049,47.330:-88.060
48.03,-88.794,48.05,-88.78,2017,48.030:-88.794,48.050:-88.780
44.471,-86.102,44.49,-86.1,2017,44.471:-86.102,44.490:-86.100
46.592,-93.433,46.61,-93.42,2017,46.592:-93.433,46.610:-93.420
45.225,-93.266,45.21,-93.26,2017,45.225:-93.266,45.210:-93.260
46.934,-95.678,46.93,-95.66,2017,46.934:-95.678,46.930:-95.660
47.975,-95.008,47.97,-95.02,2017,47.975:-95.008,47.970:-95.020
45.692,-94.056,45.69,-94.06,2017,45.692:-94.056,45.690:-94.060
45.381,-96.47,45.37,-96.46,2017,45.381:-96.470,45.370:-96.460
44.056,-94.07,44.05,-94.06,2017,44.056:-94.070,44.050:-94.060
44.303,-94.739,44.29,-94.74,2017,44.303:-94.739,44.290:-94.740
46.593,-92.678,46.61,-92.66,2017,46.593:-92.678,46.610:-92.660
44.807,-93.766,44.81,-93.78,2017,44.807:-93.766,44.810:-93.780
46.879,-94.28,46.89,-94.3,2017,46.879:-94.280,46.890:-94.300
44.952,-95.642,44.97,-95.66,2017,44.952:-95.642,44.970:-95.660
45.514,-92.894,45.53,-92.9,2017,45.514:-92.894,45.530:-92.900
46.891,-96.506,46.89,-96.5,2017,46.891:-96.506,46.890:-96.500
47.586,-95.376,47.57,-95.38,2017,47.586:-95.376,47.570:-95.380
47.855,-90.262,47.85,-90.26,2017,47.855:-90.262,47.850:-90.260
44.022,-95.161,44.01,-95.18,2017,44.022:-95.161,44.010:-95.180
46.481,-94.086,46.49,-94.1,2017,46.481:-94.086,46.490:-94.100
44.697,-93.031,44.69,-93.02,2017,44.697:-93.031,44.690:-93.020
44.023,-92.862,44.01,-92.86,2017,44.023:-92.862,44.010:-92.860
45.933,-95.455,45.93,-95.46,2017,45.933:-95.455,45.930:-95.460
43.674,-93.948,43.69,-93.94,2017,43.674:-93.948,43.690:-93.940
43.674,-92.09,43.69,-92.1,2017,43.674:-92.090,43.690:-92.100
43.674,-93.349,43.69,-93.34,2017,43.674:-93.349,43.690:-93.340
44.454,-92.646,44.45,-92.66,2017,44.454:-92.646,44.450:-92.660
45.934,-96.012,45.93,-96.02,2017,45.934:-96.012,45.930:-96.020
45.016,-93.473,45.01,-93.46,2017,45.016:-93.473,45.010:-93.460
43.674,-91.474,43.69,-91.46,2017,43.674:-91.474,43.690:-91.460
47.108,-94.921,47.09,-94.94,2017,47.108:-94.921,47.090:-94.940
45.573,-93.267,45.57,-93.26,2017,45.573:-93.267,45.570:-93.260
47.462,-93.737,47.45,-93.74,2017,47.462:-93.737,47.450:-93.740
43.674,-95.154,43.69,-95.14,2017,43.674:-95.154,43.690:-95.140
45.945,-93.286,45.93,-93.3,2017,45.945:-93.286,45.930:-93.300
45.152,-95.006,45.17,-95.02,2017,45.152:-95.006,45.170:-95.020
48.772,-96.813,48.77,-96.82,2017,48.772:-96.813,48.770:-96.820
45.037,-96.095,45.05,-96.1,2017,45.037:-96.095,45.050:-96.100
47.573,-91.41,47.57,-91.42,2017,47.573:-91.410,47.570:-91.420
48.875,-94.886,48.89,-94.9,2017,48.875:-94.886,48.890:-94.900
44.37,-93.775,44.37,-93.78,2017,44.370:-93.775,44.370:-93.780
44.414,-96.266,44.41,-96.26,2017,44.414:-96.266,44.410:-96.260
44.413,-95.843,44.41,-95.86,2017,44.413:-95.843,44.410:-95.860
44.805,-94.256,44.81,-94.26,2017,44.805:-94.256,44.810:-94.260
47.325,-95.809,47.33,-95.82,2017,47.325:-95.809,47.330:-95.820
48.358,-96.378,48.37,-96.38,2017,48.358:-96.378,48.370:-96.380
43.674,-94.551,43.69,-94.54,2017,43.674:-94.551,43.690:-94.540
45.109,-94.51,45.09,-94.5,2017,45.109:-94.510,45.090:-94.500
45.903,-93.62,45.89,-93.62,2017,45.903:-93.620,45.890:-93.620
46.061,-94.208,46.05,-94.22,2017,46.061:-94.208,46.050:-94.220
43.674,-92.749,43.69,-92.74,2017,43.674:-92.749,43.690:-92.740
44.022,-95.763,44.01,-95.78,2017,44.022:-95.763,44.010:-95.780
44.305,-94.357,44.29,-94.34,2017,44.305:-94.357,44.290:-94.340
43.674,-95.753,43.69,-95.74,2017,43.674:-95.753,43.690:-95.740
47.325,-96.469,47.33,-96.46,2017,47.325:-96.469,47.330:-96.460
44.015,-92.384,44.01,-92.38,2017,44.015:-92.384,44.010:-92.380
46.412,-95.713,46.41,-95.7,2017,46.412:-95.713,46.410:-95.700
48.054,-96.042,48.05,-96.06,2017,48.054:-96.042,48.050:-96.060
46.075,-92.718,46.09,-92.7,2017,46.075:-92.718,46.090:-92.700
44.023,-96.259,44.01,-96.26,2017,44.023:-96.259,44.010:-96.260
47.836,-96.351,47.85,-96.34,2017,47.836:-96.351,47.850:-96.340
45.586,-95.445,45.57,-95.46,2017,45.586:-95.445,45.570:-95.460
45.006,-93.106,45.01,-93.1,2017,45.006:-93.106,45.010:-93.100
47.862,-96.096,47.85,-96.1,2017,47.862:-96.096,47.850:-96.100
44.447,-95.23,44.45,-95.22,2017,44.447:-95.230,44.450:-95.220
44.674,-94.991,44.69,-94.98,2017,44.674:-94.991,44.690:-94.980
44.37,-93.283,44.37,-93.3,2017,44.370:-93.283,44.370:-93.300
43.675,-96.253,43.69,-96.26,2017,43.675:-96.253,43.690:-96.260
48.769,-95.747,48.77,-95.74,2017,48.769:-95.747,48.770:-95.740
44.678,-93.594,44.69,-93.58,2017,44.678:-93.594,44.690:-93.580
45.403,-93.83,45.41,-93.82,2017,45.403:-93.830,45.410:-93.820
44.587,-94.196,44.57,-94.18,2017,44.587:-94.196,44.570:-94.180
45.529,-94.594,45.53,-94.58,2017,45.529:-94.594,45.530:-94.580
44.022,-93.226,44.01,-93.22,2017,44.022:-93.226,44.010:-93.220
45.586,-96.001,45.57,-96.02,2017,45.586:-96.001,45.570:-96.020
45.282,-95.682,45.29,-95.7,2017,45.282:-95.682,45.290:-95.700
46.071,-94.899,46.09,-94.9,2017,46.071:-94.899,46.090:-94.900
45.804,-96.555,45.81,-96.54,2017,45.804:-96.555,45.810:-96.540
44.283,-92.205,44.29,-92.22,2017,44.283:-92.205,44.290:-92.220
46.587,-94.946,46.57,-94.94,2017,46.587:-94.946,46.570:-94.940
44.022,-93.587,44.01,-93.58,2017,44.022:-93.587,44.010:-93.580
45.021,-92.881,45.01,-92.9,2017,45.021:-92.881,45.010:-92.900
43.978,-94.614,43.97,-94.62,2017,43.978:-94.614,43.970:-94.620
46.326,-96.532,46.33,-96.54,2017,46.326:-96.532,46.330:-96.540
44.02,-91.682,44.01,-91.7,2017,44.020:-91.682,44.010:-91.700
45.201,-93.888,45.21,-93.9,2017,45.201:-93.888,45.210:-93.900
44.739,-95.906,44.73,-95.9,2017,44.739:-95.906,44.730:-95.900
48.184,-92.448,48.17,-92.46,2017,48.184:-92.448,48.170:-92.460
47.012,-92.083,47.01,-92.1,2017,47.012:-92.083,47.010:-92.100
47.625,-92.081,47.61,-92.1,2017,47.625:-92.081,47.610:-92.100
47.07,-92.721,47.09,-92.74,2017,47.070:-92.721,47.090:-92.740
47.625,-92.729,47.61,-92.74,2017,47.625:-92.729,47.610:-92.740
48.279,-93.756,48.29,-93.74,2017,48.279:-93.756,48.290:-93.740
48.466,-92.805,48.45,-92.82,2017,48.466:-92.805,48.450:-92.820
40.192,-92.601,40.21,-92.62,2017,40.192:-92.601,40.210:-92.620
39.975,-94.832,39.97,-94.82,2017,39.975:-94.832,39.970:-94.820
40.424,-95.476,40.41,-95.46,2017,40.424:-95.476,40.410:-95.460
39.204,-91.862,39.21,-91.86,2017,39.204:-91.862,39.210:-91.860
36.715,-93.826,36.73,-93.82,2017,36.715:-93.826,36.730:-93.820
37.501,-94.346,37.49,-94.34,2017,37.501:-94.346,37.490:-94.340
38.252,-94.332,38.25,-94.34,2017,38.252:-94.332,38.250:-94.340
38.299,-93.291,38.29,-93.3,2017,38.299:-93.291,38.290:-93.300
37.32,-90.042,37.33,-90.06,2017,37.320:-90.042,37.330:-90.060
38.946,-92.337,38.93,-92.34,2017,38.946:-92.337,38.930:-92.340
39.676,-94.857,39.69,-94.86,2017,39.676:-94.857,39.690:-94.860
36.712,-90.407,36.73,-90.42,2017,36.712:-90.407,36.730:-90.420
39.657,-93.983,39.65,-93.98,2017,39.657:-93.983,39.650:-93.980
38.811,-91.93,38.81,-91.94,2017,38.811:-91.930,38.810:-91.940
38.035,-92.744,38.05,-92.74,2017,38.035:-92.744,38.050:-92.740
37.366,-89.644,37.37,-89.66,2017,37.366:-89.644,37.370:-89.660
39.411,-93.432,39.41,-93.42,2017,39.411:-93.432,39.410:-93.420
36.956,-90.943,36.97,-90.94,2017,36.956:-90.943,36.970:-90.940
38.646,-94.339,38.65,-94.34,2017,38.646:-94.339,38.650:-94.340
37.737,-93.842,37.73,-93.86,2017,37.737:-93.842,37.730:-93.860
39.464,-92.989,39.45,-92.98,2017,39.464:-92.989,39.450:-92.980
36.954,-93.256,36.97,-93.26,2017,36.954:-93.256,36.970:-93.260
40.431,-91.685,40.45,-91.7,2017,40.431:-91.685,40.450:-91.700
39.283,-94.409,39.29,-94.42,2017,39.283:-94.409,39.290:-94.420
39.601,-94.404,39.61,-94.42,2017,39.601:-94.404,39.610:-94.420
38.531,-92.25,38.53,-92.26,2017,38.531:-92.250,38.530:-92.260
38.872,-92.779,38.89,-92.78,2017,38.872:-92.779,38.890:-92.780
37.954,-91.315,37.97,-91.3,2017,37.954:-91.315,37.970:-91.300
37.432,-93.85,37.45,-93.86,2017,37.432:-93.850,37.450:-93.860
37.66,-93.019,37.65,-93.02,2017,37.660:-93.019,37.650:-93.020
39.961,-93.989,39.97,-93.98,2017,39.961:-93.989,39.970:-93.980
39.893,-94.404,39.89,-94.42,2017,39.893:-94.404,39.890:-94.420
37.603,-91.481,37.61,-91.5,2017,37.603:-91.481,37.610:-91.500
36.932,-92.499,36.93,-92.5,2017,36.932:-92.499,36.930:-92.500
36.314,-90.166,36.33,-90.18,2017,36.314:-90.166,36.330:-90.180
38.456,-91.051,38.45,-91.06,2017,38.456:-91.051,38.450:-91.060
38.431,-91.505,38.45,-91.5,2017,38.431:-91.505,38.450:-91.500
40.211,-94.41,40.21,-94.42,2017,40.211:-94.410,40.210:-94.420
37.258,-93.344,37.25,-93.34,2017,37.258:-93.344,37.250:-93.340
40.113,-93.563,40.13,-93.58,2017,40.113:-93.563,40.130:-93.580
40.355,-93.998,40.37,-93.98,2017,40.355:-93.998,40.370:-93.980
38.384,-93.793,38.37,-93.78,2017,38.384:-93.793,38.370:-93.780
37.938,-93.32,37.93,-93.3,2017,37.938:-93.320,37.930:-93.300
40.063,-95.272,40.05,-95.26,2017,40.063:-95.272,40.050:-95.260
39.156,-92.688,39.17,-92.7,2017,39.156:-92.688,39.170:-92.700
36.777,-91.888,36.77,-91.9,2017,36.777:-91.888,36.770:-91.900
37.506,-90.845,37.49,-90.86,2017,37.506:-90.845,37.490:-90.860
39.035,-94.357,39.05,-94.34,2017,39.035:-94.357,39.050:-94.340
37.206,-94.335,37.21,-94.34,2017,37.206:-94.335,37.210:-94.340
38.253,-90.515,38.25,-90.5,2017,38.253:-90.515,38.250:-90.500
38.747,-93.811,38.73,-93.82,2017,38.747:-93.811,38.730:-93.820
40.127,-92.148,40.13,-92.14,2017,40.127:-92.148,40.130:-92.140
37.685,-92.554,37.69,-92.54,2017,37.685:-92.554,37.690:-92.540
39.101,-93.796,39.09,-93.78,2017,39.101:-93.796,39.090:-93.780
37.106,-93.834,37.09,-93.82,2017,37.106:-93.834,37.090:-93.820
40.101,-91.694,40.09,-91.7,2017,40.101:-91.694,40.090:-91.700
39.049,-90.964,39.05,-90.98,2017,39.049:-90.964,39.050:-90.980
39.869,-93.106,39.85,-93.1,2017,39.869:-93.106,39.850:-93.100
39.789,-93.511,39.77,-93.5,2017,39.789:-93.511,39.770:-93.500
36.633,-94.343,36.65,-94.34,2017,36.633:-94.343,36.650:-94.340
39.822,-92.573,39.81,-92.58,2017,39.822:-92.573,39.810:-92.580
37.478,-90.344,37.49,-90.34,2017,37.478:-90.344,37.490:-90.340
38.152,-91.914,38.17,-91.9,2017,38.152:-91.914,38.170:-91.900
39.803,-91.577,39.81,-91.58,2017,39.803:-91.577,39.810:-91.580
40.422,-93.571,40.41,-93.58,2017,40.422:-93.571,40.410:-93.580
38.224,-92.439,38.21,-92.42,2017,38.224:-92.439,38.210:-92.420
36.819,-89.309,36.81,-89.3,2017,36.819:-89.309,36.810:-89.300
38.675,-92.611,38.69,-92.62,2017,38.675:-92.611,38.690:-92.620
39.5,-92.011,39.49,-92.02,2017,39.500:-92.011,39.490:-92.020
38.912,-91.454,38.93,-91.46,2017,38.912:-91.454,38.930:-91.460
38.44,-92.852,38.45,-92.86,2017,38.440:-92.852,38.450:-92.860
36.607,-89.65,36.61,-89.66,2017,36.607:-89.650,36.610:-89.660
36.902,-94.339,36.89,-94.34,2017,36.902:-94.339,36.890:-94.340
40.352,-94.9,40.37,-94.9,2017,40.352:-94.900,40.370:-94.900
36.693,-91.397,36.69,-91.38,2017,36.693:-91.397,36.690:-91.380
38.498,-91.918,38.49,-91.9,2017,38.498:-91.918,38.490:-91.900
36.652,-92.442,36.65,-92.46,2017,36.652:-92.442,36.650:-92.460
36.213,-89.743,36.21,-89.74,2017,36.213:-89.743,36.210:-89.740
37.735,-89.811,37.73,-89.82,2017,37.735:-89.811,37.730:-89.820
38.725,-93.282,38.73,-93.3,2017,38.725:-93.282,38.730:-93.300
37.876,-91.777,37.89,-91.78,2017,37.876:-91.777,37.890:-91.780
39.369,-91.091,39.37,-91.1,2017,39.369:-91.091,39.370:-91.100
39.343,-94.852,39.33,-94.86,2017,39.343:-94.852,39.330:-94.860
37.623,-93.403,37.61,-93.42,2017,37.623:-93.403,37.610:-93.420
37.812,-92.217,37.81,-92.22,2017,37.812:-92.217,37.810:-92.220
40.466,-93.02,40.45,-93.02,2017,40.466:-93.020,40.450:-93.020
39.503,-91.448,39.49,-91.46,2017,39.503:-91.448,39.490:-91.460
39.428,-92.504,39.41,-92.5,2017,39.428:-92.504,39.410:-92.500
39.331,-93.986,39.33,-93.98,2017,39.331:-93.986,39.330:-93.980
37.327,-91.024,37.33,-91.02,2017,37.327:-91.024,37.330:-91.020
36.661,-90.851,36.65,-90.86,2017,36.661:-90.851,36.650:-90.860
38.751,-90.537,38.77,-90.54,2017,38.751:-90.537,38.770:-90.540
38.024,-93.782,38.01,-93.78,2017,38.024:-93.782,38.010:-93.780
37.859,-90.379,37.85,-90.38,2017,37.859:-90.379,37.850:-90.380
38.639,-90.427,38.65,-90.42,2017,38.639:-90.427,38.650:-90.420
37.899,-90.192,37.89,-90.18,2017,37.899:-90.192,37.890:-90.180
39.17,-93.173,39.17,-93.18,2017,39.170:-93.173,39.170:-93.180
40.47,-92.536,40.45,-92.54,2017,40.470:-92.536,40.450:-92.540
40.453,-92.147,40.45,-92.14,2017,40.453:-92.147,40.450:-92.140
37.056,-89.55,37.05,-89.54,2017,37.056:-89.550,37.050:-89.540
37.153,-91.337,37.17,-91.34,2017,37.153:-91.337,37.170:-91.340
39.779,-92.07,39.77,-92.06,2017,39.779:-92.070,39.770:-92.060
36.877,-89.972,36.89,-89.98,2017,36.877:-89.972,36.890:-89.980
36.747,-93.459,36.73,-93.46,2017,36.747:-93.459,36.730:-93.460
40.21,-93.111,40.21,-93.1,2017,40.210:-93.111,40.210:-93.100
36.657,-93.04,36.65,-93.06,2017,36.657:-93.040,36.650:-93.060
37.327,-91.95,37.33,-91.94,2017,37.327:-91.950,37.330:-91.940
37.85,-94.338,37.85,-94.34,2017,37.850:-94.338,37.850:-94.340
38.77,-91.189,38.77,-91.18,2017,38.770:-91.189,38.770:-91.180
37.97,-90.87,37.97,-90.86,2017,37.970:-90.870,37.970:-90.860
37.119,-90.445,37.13,-90.46,2017,37.119:-90.445,37.130:-90.460
37.277,-92.878,37.29,-92.86,2017,37.277:-92.878,37.290:-92.860
40.478,-94.423,40.49,-94.42,2017,40.478:-94.423,40.490:-94.420
37.271,-92.47,37.29,-92.46,2017,37.271:-92.470,37.290:-92.460
31.471,-91.404,31.49,-91.42,2017,31.471:-91.404,31.490:-91.420
34.876,-88.594,34.89,-88.58,2017,34.876:-88.594,34.890:-88.580
31.174,-90.821,31.17,-90.82,2017,31.174:-90.821,31.170:-90.820
33.083,-89.642,33.09,-89.66,2017,33.083:-89.642,33.090:-89.660
