SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey,lkey
37.150999999999996,-96.245,37.17,-96.26,2017,37.151:-96.245,-96.245:37.170,10542
37.169000000000004,-94.846,37.17,-94.86,2017,37.169:-94.846,-94.846:37.170,16227
39.786,-101.73100000000001,39.77,-101.74,2017,39.786:-101.731,-101.731:39.770,10544
37.236999999999995,-99.824,37.25,-99.82,2017,37.237:-99.824,-99.824:37.250,13086
39.35,-97.165,39.37,-97.18,2017,39.350:-97.165,-97.165:39.370,10545
39.48,-97.65,39.49,-97.66,2017,39.480:-97.650,-97.650:39.490,10546
38.236,-95.73299999999999,38.25,-95.74,2017,38.236:-95.733,-95.733:38.250,10547
37.192,-99.273,37.21,-99.26,2017,37.192:-99.273,-99.273:37.210,13087
37.238,-96.839,37.25,-96.82,2017,37.238:-96.839,-96.839:37.250,10548
37.507,-94.853,37.49,-94.86,2017,37.507:-94.853,-94.853:37.490,16239
39.785,-100.459,39.77,-100.46,2017,39.785:-100.459,-100.459:39.770,10550
38.871,-97.13600000000001,38.89,-97.14,2017,38.871:-97.136,-97.136:38.890,10551
39.812,-95.09899999999999,39.81,-95.1,2017,39.812:-95.099,-95.099:39.810,10552
38.904,-95.279,38.89,-95.26,2017,38.904:-95.279,-95.279:38.890,10553
37.911,-99.292,37.93,-99.3,2017,37.911:-99.292,-99.292:37.930,10554
37.453,-96.243,37.45,-96.26,2017,37.453:-96.243,-96.243:37.450,10555
38.915,-99.318,38.93,-99.3,2017,38.915:-99.318,-99.318:38.930,10556
38.696,-98.205,38.69,-98.22,2017,38.696:-98.205,-98.205:38.690,10557
38.001,-100.665,38.01,-100.66,2017,38.001:-100.665,-100.665:38.010,10558
37.691,-99.89200000000001,37.69,-99.9,2017,37.691:-99.892,-99.892:37.690,10559
38.564,-95.28299999999999,38.57,-95.3,2017,38.564:-95.283,-95.283:38.570,16236
39.045,-96.73200000000001,39.05,-96.74,2017,39.045:-96.732,-96.732:39.050,10561
38.915,-100.48299999999999,38.93,-100.5,2017,38.915:-100.483,-100.483:38.930,10563
39.35,-99.883,39.37,-99.9,2017,39.350:-99.883,-99.883:39.370,10564
37.562,-101.30799999999999,37.57,-101.3,2017,37.562:-101.308,-101.308:37.570,10565
37.739000000000004,-100.44,37.73,-100.46,2017,37.739:-100.440,-100.440:37.730,10566
38.481,-101.806,38.49,-101.82,2017,38.481:-101.806,-101.806:38.490,10567
37.888000000000005,-96.242,37.89,-96.26,2017,37.888:-96.242,-96.242:37.890,10568
38.0,-101.786,38.01,-101.78,2017,38.000:-101.786,-101.786:38.010,10569
37.192,-98.07600000000001,37.21,-98.06,2017,37.192:-98.076,-98.076:37.210,13088
38.044000000000004,-97.427,38.05,-97.42,2017,38.044:-97.427,-97.427:38.050,10570
37.562,-100.87100000000001,37.57,-100.86,2017,37.562:-100.871,-100.871:37.570,10571
38.088,-99.898,38.09,-99.9,2017,38.088:-99.898,-99.898:38.090,10572
39.435,-95.8,39.45,-95.82,2017,39.435:-95.800,-95.800:39.450,10573
39.226,-95.389,39.21,-95.38,2017,39.226:-95.389,-95.389:39.210,16238
39.785,-98.21799999999999,39.77,-98.22,2017,39.785:-98.218,-98.218:39.770,10575
38.9,-94.83200000000001,38.89,-94.82,2017,38.900:-94.832,-94.832:38.890,16572
38.0,-101.316,38.01,-101.3,2017,38.000:-101.316,-101.316:38.010,10577
37.559,-98.13600000000001,37.57,-98.14,2017,37.559:-98.136,-98.136:37.570,13089
37.558,-99.286,37.57,-99.3,2017,37.558:-99.286,-99.286:37.570,10578
37.192,-95.29799999999999,37.21,-95.3,2017,37.192:-95.298,-95.298:37.210,10579
38.481,-100.46600000000001,38.49,-100.46,2017,38.481:-100.466,-100.466:38.490,10580
39.186,-94.98200000000001,39.17,-94.98,2017,39.186:-94.982,-94.982:39.170,19653
39.045,-98.209,39.05,-98.22,2017,39.045:-98.209,-98.209:39.050,10581
38.213,-94.845,38.21,-94.86,2017,38.213:-94.845,-94.845:38.210,15293
38.917,-101.148,38.93,-101.14,2017,38.917:-101.148,-101.148:38.930,10582
38.455,-96.15100000000001,38.45,-96.14,2017,38.455:-96.151,-96.151:38.450,10583
38.391999999999996,-97.648,38.41,-97.66,2017,38.392:-97.648,-97.648:38.410,10584
38.348,-97.096,38.33,-97.1,2017,38.348:-97.096,-97.096:38.330,10585
39.784,-96.523,39.77,-96.54,2017,39.784:-96.523,-96.523:39.770,10586
37.238,-100.37100000000001,37.25,-100.38,2017,37.238:-100.371,-100.371:37.250,13090
38.564,-94.837,38.57,-94.82,2017,38.564:-94.837,-94.837:38.570,15294
39.393,-98.209,39.41,-98.22,2017,39.393:-98.209,-98.209:39.410,10587
37.193000000000005,-95.741,37.21,-95.74,2017,37.193:-95.741,-95.741:37.210,10588
38.696,-96.64200000000001,38.69,-96.66,2017,38.696:-96.642,-96.642:38.690,10589
37.191,-101.79899999999999,37.21,-101.78,2017,37.191:-101.799,-101.799:37.210,10591
39.783,-96.014,39.77,-96.02,2017,39.783:-96.014,-96.014:39.770,10592
37.559,-95.307,37.57,-95.3,2017,37.559:-95.307,-95.307:37.570,10593
38.48,-99.916,38.49,-99.9,2017,38.480:-99.916,-99.916:38.490,10594
39.784,-99.90299999999999,39.77,-99.9,2017,39.784:-99.903,-99.903:39.770,10595
38.652,-95.725,38.65,-95.74,2017,38.652:-95.725,-95.725:38.650,10596
39.35,-98.76799999999999,39.37,-98.78,2017,39.350:-98.768,-98.768:39.370,10597
39.132,-97.65100000000001,39.13,-97.66,2017,39.132:-97.651,-97.651:39.130,10598
38.175,-99.249,38.17,-99.26,2017,38.175:-99.249,-99.249:38.170,10599
39.785,-99.34700000000001,39.77,-99.34,2017,39.785:-99.347,-99.347:39.770,10600
39.346,-96.381,39.33,-96.38,2017,39.346:-96.381,-96.381:39.330,10601
37.648,-98.74,37.65,-98.74,2017,37.648:-98.740,-98.740:37.650,10602
39.785,-101.07600000000001,39.77,-101.06,2017,39.785:-101.076,-101.076:39.770,16614
37.953,-98.086,37.97,-98.1,2017,37.953:-98.086,-98.086:37.970,10605
39.828,-97.65100000000001,39.81,-97.66,2017,39.828:-97.651,-97.651:39.810,10606
38.341,-98.20100000000001,38.33,-98.22,2017,38.341:-98.201,-98.201:38.330,10607
39.305,-96.675,39.29,-96.66,2017,39.305:-96.675,-96.675:39.290,10755
39.35,-99.325,39.37,-99.34,2017,39.350:-99.325,-99.325:39.370,10608
38.523,-99.309,38.53,-99.3,2017,38.523:-99.309,-99.309:38.530,10609
38.915,-98.76299999999999,38.93,-98.78,2017,38.915:-98.763,-98.763:38.930,10610
38.784,-97.65,38.77,-97.66,2017,38.784:-97.650,-97.650:38.770,10611
38.482,-100.906,38.49,-100.9,2017,38.482:-100.906,-100.906:38.490,10612
37.693000000000005,-97.48,37.69,-97.5,2017,37.693:-97.480,-97.480:37.690,10613
37.193000000000005,-100.851,37.21,-100.86,2017,37.193:-100.851,-100.851:37.210,13091
39.043,-95.77,39.05,-95.78,2017,39.043:-95.770,-95.770:39.050,10614
39.35,-100.44200000000001,39.37,-100.46,2017,39.350:-100.442,-100.442:39.370,10615
39.351,-101.719,39.37,-101.7,2017,39.351:-101.719,-101.719:39.370,10616
39.785,-98.786,39.77,-98.78,2017,39.785:-98.786,-98.786:39.770,10617
38.043,-98.74700000000001,38.05,-98.74,2017,38.043:-98.747,-98.747:38.050,10618
37.563,-101.78399999999999,37.57,-101.78,2017,37.563:-101.784,-101.784:37.570,10619
37.192,-101.31200000000001,37.21,-101.3,2017,37.192:-101.312,-101.312:37.210,17368
37.238,-97.478,37.25,-97.46,2017,37.238:-97.478,-97.478:37.250,13095
39.351,-101.056,39.37,-101.06,2017,39.351:-101.056,-101.056:39.370,10620
38.914,-99.87299999999999,38.93,-99.86,2017,38.914:-99.873,-99.873:38.930,10621
38.976,-96.22399999999999,38.97,-96.22,2017,38.976:-96.224,-96.224:38.970,10622
38.916,-101.76299999999999,38.93,-101.78,2017,38.916:-101.763,-101.763:38.930,10623
39.784,-97.087,39.77,-97.1,2017,39.784:-97.087,-97.087:39.770,10624
38.482,-101.346,38.49,-101.34,2017,38.482:-101.346,-101.346:38.490,10625
37.559,-95.744,37.57,-95.74,2017,37.559:-95.744,-95.744:37.570,10626
37.885999999999996,-95.74,37.89,-95.74,2017,37.886:-95.740,-95.740:37.890,10627
39.097,-94.749,39.09,-94.74,2017,39.097:-94.749,-94.749:39.090,19654
37.119,-85.285,37.13,-85.3,2017,37.119:-85.285,-85.285:37.130,14684
36.782,-86.184,36.77,-86.18,2017,36.782:-86.184,-86.184:36.770,14685
38.148,-83.72200000000001,38.13,-83.74,2017,38.148:-83.722,-83.722:38.130,14688
37.515,-83.264,37.53,-83.26,2017,37.515:-83.264,-83.264:37.530,14689
37.165,-87.887,37.17,-87.9,2017,37.165:-87.887,-87.887:37.170,14691
38.336,-83.057,38.33,-83.06,2017,38.336:-83.057,-83.057:38.330,14692
37.327,-84.936,37.33,-84.94,2017,37.327:-84.936,-84.936:37.330,14693
36.898,-87.49600000000001,36.89,-87.5,2017,36.898:-87.496,-87.496:36.890,14694
37.969,-84.15799999999999,37.97,-84.14,2017,37.969:-84.158,-84.158:37.970,14695
37.148,-83.73700000000001,37.13,-83.74,2017,37.148:-83.737,-83.737:37.130,14696
36.751999999999995,-85.135,36.77,-85.14,2017,36.752:-85.135,-85.135:36.770,14697
37.336999999999996,-88.08,37.33,-88.06,2017,37.337:-88.080,-88.080:37.330,14698
36.778,-85.40799999999999,36.77,-85.42,2017,36.778:-85.408,-85.408:36.770,14699
38.132,-83.08,38.13,-83.1,2017,38.132:-83.080,-83.080:38.130,14701
38.348,-83.719,38.33,-83.7,2017,38.348:-83.719,-83.719:38.330,14703
36.574,-89.20299999999999,36.57,-89.22,2017,36.574:-89.203,-89.203:36.570,15004
36.724000000000004,-88.652,36.73,-88.66,2017,36.724:-88.652,-88.652:36.730,15005
37.472,-86.344,37.49,-86.34,2017,37.472:-86.344,-86.344:37.490,14704
38.43,-84.33,38.41,-84.34,2017,38.430:-84.330,-84.330:38.410,14705
37.806999999999995,-87.59899999999999,37.81,-87.58,2017,37.807:-87.599,-87.599:37.810,14707
37.338,-87.574,37.33,-87.58,2017,37.338:-87.574,-87.574:37.330,14708
38.189,-85.676,38.17,-85.66,2017,38.189:-85.676,-85.676:38.170,14710
38.522,-83.334,38.53,-83.34,2017,38.522:-83.334,-83.334:38.530,14711
37.204,-88.37700000000001,37.21,-88.38,2017,37.204:-88.377,-88.377:37.210,14712
36.858000000000004,-86.836,36.85,-86.82,2017,36.858:-86.836,-86.836:36.850,14713
37.716,-84.3,37.73,-84.3,2017,37.716:-84.300,-84.300:37.730,17914
37.571999999999996,-85.27600000000001,37.57,-85.26,2017,37.572:-85.276,-85.276:37.570,14715
38.611999999999995,-83.80799999999999,38.61,-83.82,2017,38.612:-83.808,-83.808:38.610,14716
37.0,-85.609,37.01,-85.62,2017,37.000:-85.609,-85.609:37.010,14717
36.729,-85.70700000000001,36.73,-85.7,2017,36.729:-85.707,-85.707:36.730,14718
38.046,-83.91799999999999,38.05,-83.9,2017,38.046:-83.918,-83.918:38.050,14719
37.757,-85.447,37.77,-85.46,2017,37.757:-85.447,-85.447:37.770,14720
37.475,-86.85700000000001,37.49,-86.86,2017,37.475:-86.857,-86.857:37.490,14721
38.405,-85.46,38.41,-85.46,2017,38.405:-85.460,-85.460:38.410,14722
37.471,-82.34899999999999,37.49,-82.34,2017,37.471:-82.349,-82.349:37.490,14723
37.111999999999995,-84.59299999999999,37.13,-84.58,2017,37.112:-84.593,-84.593:37.130,14724
37.007,-85.055,37.01,-85.06,2017,37.007:-85.055,-85.055:37.010,14725
38.302,-84.571,38.29,-84.58,2017,38.302:-84.571,-84.571:38.290,14726
38.196999999999996,-85.213,38.21,-85.22,2017,38.197:-85.213,-85.213:38.210,14727
36.758,-86.58200000000001,36.77,-86.58,2017,36.758:-86.582,-86.582:36.770,14728
36.859,-87.193,36.85,-87.18,2017,36.859:-87.193,-87.193:36.850,14729
36.983000000000004,-86.39399999999999,36.97,-86.38,2017,36.983:-86.394,-86.394:36.970,14731
37.774,-85.20100000000001,37.77,-85.22,2017,37.774:-85.201,-85.201:37.770,14732
36.8,-84.818,36.81,-84.82,2017,36.800:-84.818,-84.818:36.810,14733
38.13,-84.948,38.13,-84.94,2017,38.130:-84.948,-84.948:38.130,14734
37.073,-88.833,37.09,-88.82,2017,37.073:-88.833,-88.833:37.090,15653
38.961999999999996,-84.565,38.97,-84.58,2017,38.962:-84.565,-84.565:38.970,14735
38.264,-84.13799999999999,38.25,-84.14,2017,38.264:-84.138,-84.138:38.250,14737
38.496,-82.87,38.49,-82.86,2017,38.496:-82.870,-82.870:38.490,14738
37.751,-84.846,37.77,-84.86,2017,37.751:-84.846,-84.846:37.770,14739
37.879,-86.32700000000001,37.89,-86.34,2017,37.879:-86.327,-86.327:37.890,14740
37.977,-85.52,37.97,-85.5,2017,37.977:-85.520,-85.520:37.970,14741
36.781,-88.26100000000001,36.77,-88.26,2017,36.781:-88.261,-88.261:36.770,15008
36.729,-89.007,36.73,-89.02,2017,36.729:-89.007,-89.007:36.730,15009
38.599000000000004,-84.95700000000001,38.61,-84.94,2017,38.599:-84.957,-84.957:38.610,14743
37.78,-87.016,37.77,-87.02,2017,37.780:-87.016,-87.016:37.770,14744
37.67,-83.825,37.69,-83.82,2017,37.670:-83.825,-83.825:37.690,14746
37.534,-84.604,37.53,-84.62,2017,37.534:-84.604,-84.604:37.530,14747
38.674,-84.49,38.69,-84.5,2017,38.674:-84.490,-84.490:38.690,14748
37.296,-85.38600000000001,37.29,-85.38,2017,37.296:-85.386,-85.386:37.290,14749
37.714,-85.87200000000001,37.73,-85.86,2017,37.714:-85.872,-85.872:37.730,14750
38.536,-85.162,38.53,-85.18,2017,38.536:-85.162,-85.162:38.530,14751
37.416,-83.863,37.41,-83.86,2017,37.416:-83.863,-83.863:37.410,14752
37.961999999999996,-84.65,37.97,-84.66,2017,37.962:-84.650,-84.650:37.970,14753
37.24,-82.86,37.25,-82.86,2017,37.240:-82.860,-82.860:37.250,14754
36.821,-83.87100000000001,36.81,-83.86,2017,36.821:-83.871,-83.871:36.810,14755
37.239000000000004,-84.18299999999999,37.25,-84.18,2017,37.239:-84.183,-84.183:37.250,14756
36.906,-87.95,36.89,-87.94,2017,36.906:-87.950,-87.950:36.890,14757
36.782,-84.44200000000001,36.77,-84.46,2017,36.782:-84.442,-84.442:36.770,15378
37.361999999999995,-87.19,37.37,-87.18,2017,37.362:-87.190,-87.190:37.370,14759
37.163000000000004,-83.277,37.17,-83.26,2017,37.163:-83.277,-83.277:37.170,14761
37.775999999999996,-83.635,37.77,-83.62,2017,37.776:-83.635,-83.635:37.770,14762
37.626,-87.76799999999999,37.61,-87.78,2017,37.626:-87.768,-87.768:37.610,14763
38.625,-84.07,38.61,-84.06,2017,38.625:-84.070,-84.070:38.610,14764
36.802,-83.406,36.81,-83.42,2017,36.802:-83.406,-83.406:36.810,14765
37.643,-82.78399999999999,37.65,-82.78,2017,37.643:-82.784,-82.784:37.650,14766
37.969,-82.66799999999999,37.97,-82.66,2017,37.969:-82.668,-82.668:37.970,14767
37.801,-83.19200000000001,37.81,-83.18,2017,37.801:-83.192,-83.192:37.810,14768
38.028,-84.47200000000001,38.01,-84.46,2017,38.028:-84.472,-84.472:38.010,17926
38.107,-83.488,38.09,-83.5,2017,38.107:-83.488,-83.488:38.090,18362
36.946,-85.958,36.93,-85.94,2017,36.946:-85.958,-85.958:36.930,20794
37.299,-85.906,37.29,-85.9,2017,37.299:-85.906,-85.906:37.290,20803
37.184,-86.146,37.17,-86.14,2017,37.184:-86.146,-86.146:37.170,20355
37.196999999999996,-86.50399999999999,37.21,-86.5,2017,37.197:-86.504,-86.504:37.210,20791
30.265,-92.387,30.25,-92.38,2017,30.265:-92.387,-92.387:30.250,13180
30.660999999999998,-92.85700000000001,30.65,-92.86,2017,30.661:-92.857,-92.857:30.650,18734
30.205,-90.87,30.21,-90.86,2017,30.205:-90.870,-90.870:30.210,17470
29.854,-91.073,29.85,-91.06,2017,29.854:-91.073,-91.073:29.850,18084
31.096,-91.979,31.09,-91.98,2017,31.096:-91.979,-91.979:31.090,19433
30.643,-93.359,30.65,-93.34,2017,30.643:-93.359,-93.359:30.650,19575
32.366,-93.101,32.37,-93.1,2017,32.366:-93.101,-93.101:32.370,19562
32.628,-93.60799999999999,32.61,-93.62,2017,32.628:-93.608,-93.608:32.610,15015
32.608000000000004,-93.75299999999999,32.61,-93.74,2017,32.608:-93.753,-93.753:32.610,15440
30.264,-93.32700000000001,30.25,-93.34,2017,30.264:-93.327,-93.327:30.250,18071
32.102,-92.09,32.09,-92.1,2017,32.102:-92.090,-92.090:32.090,19574
29.816999999999997,-93.272,29.81,-93.26,2017,29.817:-93.272,-93.272:29.810,19546
31.596,-91.779,31.61,-91.78,2017,31.596:-91.779,-91.779:31.610,19534
32.802,-92.98200000000001,32.81,-92.98,2017,32.802:-92.982,-92.982:32.810,15019
31.366999999999997,-91.62299999999999,31.37,-91.62,2017,31.367:-91.623,-91.623:31.370,19551
32.095,-93.698,32.09,-93.7,2017,32.095:-93.698,-93.698:32.090,19561
30.516,-91.08,30.53,-91.1,2017,30.516:-91.080,-91.080:30.530,15023
32.771,-91.23,32.77,-91.22,2017,32.771:-91.230,-91.230:32.770,15024
30.824,-91.074,30.81,-91.06,2017,30.824:-91.074,-91.074:30.810,18906
30.741,-92.40299999999999,30.73,-92.42,2017,30.741:-92.403,-92.403:30.730,17488
32.139,-91.69200000000001,32.13,-91.7,2017,32.139:-91.692,-91.692:32.130,19428
31.592,-92.586,31.61,-92.58,2017,31.592:-92.586,-92.586:31.610,18481
29.741,-91.633,29.73,-91.62,2017,29.741:-91.633,-91.633:29.730,17073
30.261,-91.36,30.25,-91.38,2017,30.261:-91.360,-91.360:30.250,16881
32.321,-92.56700000000001,32.33,-92.58,2017,32.321:-92.567,-92.567:32.330,19565
29.662,-90.09100000000001,29.65,-90.1,2017,29.662:-90.091,-90.091:29.650,18067
30.263,-92.85700000000001,30.25,-92.86,2017,30.263:-92.857,-92.857:30.250,18088
30.208000000000002,-92.095,30.21,-92.1,2017,30.208:-92.095,-92.095:30.210,16884
29.459,-90.50299999999999,29.45,-90.5,2017,29.459:-90.503,-90.503:29.450,16882
31.625,-92.195,31.61,-92.18,2017,31.625:-92.195,-92.195:31.610,18843
32.606,-92.648,32.61,-92.66,2017,32.606:-92.648,-92.648:32.610,15032
30.413,-90.697,30.41,-90.7,2017,30.413:-90.697,-90.697:30.410,15033
32.341,-91.21700000000001,32.33,-91.22,2017,32.341:-91.217,-91.217:32.330,16883
32.757,-91.76,32.77,-91.78,2017,32.757:-91.760,-91.760:32.770,15035
31.748,-93.079,31.73,-93.06,2017,31.748:-93.079,-93.079:31.730,19803
30.033,-89.883,30.05,-89.9,2017,30.033:-89.883,-89.883:30.050,15037
32.493,-92.15899999999999,32.49,-92.14,2017,32.493:-92.159,-92.159:32.490,19566
29.38,-89.478,29.37,-89.46,2017,29.380:-89.478,-89.478:29.370,18821
30.750999999999998,-91.566,30.77,-91.58,2017,30.751:-91.566,-91.566:30.770,19147
31.205,-92.527,31.21,-92.54,2017,31.205:-92.527,-92.527:31.210,15039
32.063,-93.368,32.05,-93.38,2017,32.063:-93.368,-93.368:32.050,19524
32.409,-91.73299999999999,32.41,-91.74,2017,32.409:-91.733,-91.733:32.410,19461
31.505,-93.559,31.49,-93.54,2017,31.505:-93.559,-93.559:31.490,19802
29.916999999999998,-89.385,29.93,-89.38,2017,29.917:-89.385,-89.385:29.930,13190
29.961,-90.35799999999999,29.97,-90.34,2017,29.961:-90.358,-90.358:29.970,13191
30.825,-90.73899999999999,30.81,-90.74,2017,30.825:-90.739,-90.739:30.810,19531
30.028000000000002,-90.803,30.01,-90.82,2017,30.028:-90.803,-90.803:30.010,15273
30.090999999999998,-90.48299999999999,30.09,-90.5,2017,30.091:-90.483,-90.483:30.090,15250
30.574,-92.086,30.57,-92.1,2017,30.574:-92.086,-92.086:30.570,17056
30.099,-91.539,30.09,-91.54,2017,30.099:-91.539,-91.539:30.090,17072
29.598000000000003,-91.509,29.61,-91.5,2017,29.598:-91.509,-91.509:29.610,13192
30.426,-89.882,30.41,-89.9,2017,30.426:-89.882,-89.882:30.410,12742
30.612,-90.405,30.61,-90.42,2017,30.612:-90.405,-90.405:30.610,18532
31.991,-91.305,32.01,-91.3,2017,31.991:-91.305,-91.305:32.010,15046
29.381999999999998,-90.865,29.37,-90.86,2017,29.382:-90.865,-90.865:29.370,13194
32.797,-92.39299999999999,32.81,-92.38,2017,32.797:-92.393,-92.393:32.810,19567
29.816,-92.352,29.81,-92.34,2017,29.816:-92.352,-92.352:29.810,18580
31.112,-93.20100000000001,31.13,-93.22,2017,31.112:-93.201,-93.201:31.130,19571
30.835,-90.037,30.85,-90.02,2017,30.835:-90.037,-90.037:30.850,19557
32.714,-93.339,32.73,-93.34,2017,32.714:-93.339,-93.339:32.730,15049
30.49,-91.314,30.49,-91.3,2017,30.490:-91.314,-91.314:30.490,15274
32.793,-91.45,32.81,-91.46,2017,32.793:-91.450,-91.450:32.810,15050
30.846999999999998,-91.463,30.85,-91.46,2017,30.847:-91.463,-91.463:30.850,19572
31.928,-92.64399999999999,31.93,-92.66,2017,31.928:-92.644,-92.644:31.930,19576
41.81,-70.311,41.81,-70.3,2017,41.810:-70.311,-70.311:41.810,12287
42.393,-73.229,42.41,-73.22,2017,42.393:-73.229,-73.229:42.410,12288
41.38,-70.686,41.37,-70.7,2017,41.380:-70.686,-70.686:41.370,12289
42.522,-72.624,42.53,-72.62,2017,42.522:-72.624,-72.624:42.530,12291
42.446999999999996,-71.46,42.45,-71.46,2017,42.447:-71.460,-71.460:42.450,12292
41.316,-70.143,41.33,-70.14,2017,41.316:-70.143,-70.143:41.330,12293
41.981,-70.766,41.97,-70.78,2017,41.981:-70.766,-70.766:41.970,12295
41.935,-71.178,41.93,-71.18,2017,41.935:-71.178,-71.178:41.930,12296
41.614,-71.036,41.61,-71.02,2017,41.614:-71.036,-71.036:41.610,12297
42.742,-71.02199999999999,42.73,-71.02,2017,42.742:-71.022,-71.022:42.730,12298
42.577,-70.825,42.57,-70.82,2017,42.577:-70.825,-70.825:42.570,12299
42.141999999999996,-72.538,42.13,-72.54,2017,42.142:-72.538,-72.538:42.130,12300
42.297,-72.905,42.29,-72.9,2017,42.297:-72.905,-72.905:42.290,12301
42.318000000000005,-72.631,42.33,-72.62,2017,42.318:-72.631,-72.631:42.330,12302
42.225,-72.309,42.21,-72.3,2017,42.225:-72.309,-72.309:42.210,12303
42.427,-71.707,42.41,-71.7,2017,42.427:-71.707,-71.707:42.410,12304
42.498999999999995,-72.064,42.49,-72.06,2017,42.499:-72.064,-72.064:42.490,12305
42.159,-71.87100000000001,42.17,-71.86,2017,42.159:-71.871,-71.871:42.170,12306
42.218,-71.128,42.21,-71.14,2017,42.218:-71.128,-71.128:42.210,12307
39.580999999999996,-78.69,39.57,-78.7,2017,39.581:-78.690,-78.690:39.570,14777
38.973,-76.595,38.97,-76.58,2017,38.973:-76.595,-76.595:38.970,10950
39.437,-76.584,39.45,-76.58,2017,39.437:-76.584,-76.584:39.450,14778
38.538000000000004,-76.512,38.53,-76.5,2017,38.538:-76.512,-76.512:38.530,10951
38.889,-75.861,38.89,-75.86,2017,38.889:-75.861,-75.861:38.890,16468
39.535,-77.05,39.53,-77.06,2017,39.535:-77.050,-77.050:39.530,14525
39.541,-76.0,39.53,-76.02,2017,39.541:-76.000,-76.000:39.530,15616
38.439,-76.993,38.45,-76.98,2017,38.439:-76.993,-76.993:38.450,10955
38.383,-76.069,38.37,-76.06,2017,38.383:-76.069,-76.069:38.370,10956
39.47,-77.392,39.45,-77.38,2017,39.470:-77.392,-77.392:39.450,14782
39.463,-79.208,39.45,-79.22,2017,39.463:-79.208,-79.208:39.450,14783
39.236,-76.942,39.25,-76.94,2017,39.236:-76.942,-76.942:39.250,14785
39.198,-76.054,39.21,-76.06,2017,39.198:-76.054,-76.054:39.210,10958
39.144,-77.208,39.13,-77.22,2017,39.144:-77.208,-77.208:39.130,14786
38.834,-76.876,38.85,-76.86,2017,38.834:-76.876,-76.876:38.850,10960
39.035,-76.087,39.05,-76.1,2017,39.035:-76.087,-76.087:39.050,10961
38.202,-76.53699999999999,38.21,-76.54,2017,38.202:-76.537,-76.537:38.210,10963
38.092,-75.888,38.09,-75.9,2017,38.092:-75.888,-75.888:38.090,15513
38.758,-76.179,38.77,-76.18,2017,38.758:-76.179,-76.179:38.770,15471
39.521,-77.916,39.53,-77.9,2017,39.521:-77.916,-77.916:39.530,14788
38.383,-75.632,38.37,-75.62,2017,38.383:-75.632,-75.632:38.370,16210
38.223,-75.35600000000001,38.21,-75.34,2017,38.223:-75.356,-75.356:38.210,10970
39.285,-76.62,39.29,-76.62,2017,39.285:-76.620,-76.620:39.290,14790
